YEAR,WEEK,ILITOTAL,TOTAL PATIENTS
2019,14,182,6001
2019,14,621,15118
2019,14,202,16682
2019,14,169,7909
2019,14,1232,27964
2019,14,637,19428
2019,14,129,6006
2019,14,3277,87384
2019,14,80,5444
2019,14,365,14549
2019,14,453,17249
2019,14,59,3317
2019,14,153,2159
2019,14,5,733
2019,14,2471,99318
2019,15,814,38422
2019,15,66,3386
2019,15,591,17905
2019,15,86,4527
2019,15,1165,48514
2019,15,1224,39564
2019,15,178,5928
2019,15,10,2820
2019,15,309,14670
2019,15,2212,81486
2019,15,61,1537
2019,15,10,1504
2019,15,847,42059
2019,15,103,5458
2019,15,61,4801
2019,15,206,14920
2019,15,116,9512
2019,15,1804,51581
2019,15,304,14453
2019,15,114,8605
2019,15,1146,52522
2019,15,424,27472
2019,15,140,6470
2019,15,444,17761
2019,15,88,3788
2019,15,103,9045
2019,15,187,9056
2019,15,146,10367
2019,15,30,2699
2019,15,1053,32888
2019,15,431,18450
2019,15,1301,62399
2019,15,1884,111599
2019,15,55,3552
2019,15,184,15857
2019,15,157,8074
2019,15,467,34288
2019,15,1057,57152
2019,15,172,5657
2019,15,442,15263
2019,15,120,13791
2019,15,104,7451
2019,15,1152,29229
2019,15,411,17463
2019,15,118,6035
2019,15,2511,89148
2019,15,49,5717
2019,15,230,12919
2019,15,327,15103
2019,15,19,3174
2019,15,167,2049
2019,15,9,672
2019,15,2196,92951
2019,16,757,39192
2019,16,141,3830
2019,16,482,16477
2019,16,72,4118
2019,16,1084,47547
2019,16,1117,38670
2019,16,161,5357
2019,16,5,2222
2019,16,198,13717
2019,16,1889,80205
2019,16,35,1533
2019,16,4,1291
2019,16,691,45363
2019,16,101,5233
2019,16,49,6895
2019,16,174,14294
2019,16,78,7704
2019,16,1505,48728
2019,16,261,14200
2019,16,89,8185
2019,16,888,46350
2019,16,385,26104
2019,16,142,6909
2019,16,449,16542
2019,16,23,2105
2019,16,71,8012
2019,16,160,8481
2019,16,127,10455
2019,16,22,2780
2019,16,830,31289
2019,16,405,19055
2019,16,1027,58157
2019,16,1366,102799
2019,16,52,3704
2019,16,170,14947
2019,16,138,7588
2019,16,459,35102
2019,16,748,52034
2019,16,116,5467
2019,16,177,7878
2019,16,144,14961
2019,16,93,7152
2019,16,929,27143
2019,16,544,19871
2019,16,104,6382
2019,16,1802,83319
2019,16,42,5941
2019,16,150,12155
2019,16,383,19590
2019,16,32,3127
2019,16,174,1933
2019,16,2,645
2019,16,1918,90366
2019,17,865,40651
2019,17,141,3823
2019,17,518,17570
2019,17,51,3610
2019,17,972,48032
2019,17,1049,40159
2019,17,116,5017
2019,17,5,2464
2019,17,265,14637
2019,17,1897,81768
2019,17,46,1726
2019,17,9,1263
2019,17,562,43180
2019,17,64,5076
2019,17,26,5422
2019,17,155,14903
2019,17,58,8853
2019,17,1495,51101
2019,17,196,13871
2019,17,54,7383
2019,17,700,49902
2019,17,268,24380
2019,17,160,6883
2019,17,394,15663
2019,17,29,2711
2019,17,70,8208
2019,17,133,8771
2019,17,120,9929
2019,17,15,2449
2019,17,780,31068
2019,17,325,19388
2019,17,753,59726
2019,17,1222,104889
2019,17,35,3510
2019,17,113,13133
2019,17,116,7925
2019,17,420,32697
2019,17,611,53409
2019,17,74,5321
2019,17,307,14843
2019,17,119,14910
2019,17,102,7417
2019,17,657,24247
2019,17,466,20172
2019,17,52,5760
2019,17,1697,95453
2019,17,24,5838
2019,17,168,11232
2019,17,261,18841
2019,17,26,3004
2019,17,150,2023
2019,17,1,683
2019,17,1554,86301
2019,18,813,40945
2019,18,150,4196
2019,18,447,15285
2019,18,59,3808
2019,18,702,43294
2019,18,1149,40365
2019,18,78,4915
2019,18,3,2680
2019,18,252,13847
2019,18,1795,83467
2019,18,34,1829
2019,18,10,1266
2019,18,479,39394
2019,18,76,4880
2019,18,20,5236
2019,18,112,14251
2019,18,44,7725
2019,18,1304,52165
2019,18,182,13595
2019,18,52,8336
2019,18,653,49362
2019,18,231,24260
2019,18,131,6490
2019,18,336,15358
2019,18,27,2746
2019,18,53,7999
2019,18,126,7925
2019,18,116,10176
2019,18,20,2712
2019,18,757,32157
2019,18,275,18434
2019,18,656,56881
2019,18,991,107760
2019,18,43,3978
2019,18,99,13532
2019,18,80,7169
2019,18,370,34899
2019,18,566,53189
2019,18,66,5552
2019,18,260,15036
2019,18,97,14740
2019,18,70,7034
2019,18,722,28211
2019,18,469,19330
2019,18,53,5695
2019,18,1522,96238
2019,18,29,5225
2019,18,84,12510
2019,18,348,21771
2019,18,19,3250
2019,18,136,1994
2019,18,6,926
2019,18,1523,89891
2019,19,747,41646
2019,19,109,3807
2019,19,360,16453
2019,19,45,3390
2019,19,771,42421
2019,19,1043,39951
2019,19,56,3226
2019,19,5,2592
2019,19,258,14364
2019,19,1660,79136
2019,19,30,1334
2019,19,11,1421
2019,19,487,45999
2019,19,60,4052
2019,19,24,4377
2019,19,114,14179
2019,19,60,7768
2019,19,1210,49583
2019,19,155,14163
2019,19,51,8187
2019,19,550,49135
2019,19,236,23987
2019,19,109,6394
2019,19,323,16142
2019,19,14,2386
2019,19,51,7294
2019,19,130,8342
2019,19,93,9993
2019,19,16,2665
2019,19,683,31819
2019,19,228,18180
2019,19,512,57032
2019,19,766,99104
2019,19,25,3478
2019,19,80,12523
2019,19,72,7039
2019,19,351,35545
2019,19,463,48896
2019,19,34,5247
2019,19,213,13435
2019,19,104,15951
2019,19,57,6538
2019,19,620,24747
2019,19,467,20117
2019,19,55,5252
2019,19,1488,95487
2019,19,25,4906
2019,19,79,13078
2019,19,252,21380
2019,19,7,2676
2019,19,174,2011
2019,19,5,897
2019,19,1434,90964
2019,20,656,40325
2019,20,110,3846
2019,20,466,16776
2019,20,35,2415
2019,20,674,41245
2019,20,1026,39651
2019,20,37,2578
2019,20,4,2591
2019,20,223,14203
2019,20,1636,79220
2019,20,28,1451
2019,20,3,1396
2019,20,445,42446
2019,20,36,3670
2019,20,20,4771
2019,20,116,13919
2019,20,52,7021
2019,20,1346,49941
2019,20,166,14221
2019,20,51,8153
2019,20,599,48412
2019,20,208,23265
2019,20,135,5823
2019,20,306,13907
2019,20,15,2343
2019,20,58,6981
2019,20,106,8254
2019,20,90,9708
2019,20,18,2396
2019,20,738,31657
2019,20,237,17357
2019,20,374,44819
2019,20,708,98936
2019,20,31,3697
2019,20,92,11655
2019,20,71,7163
2019,20,317,34430
2019,20,38,5436
2019,20,34,4652
2019,20,187,13312
2019,20,82,15739
2019,20,70,6226
2019,20,597,23869
2019,20,452,19357
2019,20,56,5162
2019,20,1521,94357
2019,20,18,4692
2019,20,67,11110
2019,20,308,20924
2019,20,1,2738
2019,20,207,2096
2019,20,5,958
2019,20,1437,89686
2019,21,622,40208
2019,21,59,4100
2019,21,404,15852
2019,21,25,2094
2019,21,616,39908
2019,21,978,39297
2019,21,13,1777
2019,21,0,1364
2019,21,257,13899
2019,21,1407,79350
2019,21,28,1381
2019,21,2,1011
2019,21,370,38076
2019,21,30,2979
2019,21,21,3718
2019,21,91,11038
2019,21,28,6663
2019,21,1234,49985
2019,21,124,13061
2019,21,49,6447
2019,21,556,50599
2019,21,148,20924
2019,21,123,5827
2019,21,265,14092
2019,21,10,1871
2019,21,59,7173
2019,21,113,7876
2019,21,98,9038
2019,21,12,2332
2019,21,698,31811
2019,21,190,17104
2019,21,517,57545
2019,21,734,102184
2019,21,65,3290
2019,21,82,12227
2019,21,63,5206
2019,21,309,34539
2019,21,437,48659
2019,21,11,4268
2019,21,186,14211
2019,21,111,15663
2019,21,30,4872
2019,21,507,17519
2019,21,379,18786
2019,21,50,5089
2019,21,1444,94415
2019,21,22,4333
2019,21,47,8291
2019,21,241,20773
2019,21,3,2437
2019,21,160,2204
2019,21,16,1005
2019,21,1592,91077
2019,22,549,39890
2019,22,159,4243
2019,22,327,13568
2019,22,10,1131
2019,22,620,36696
2019,22,769,36124
2019,22,6,1174
2019,22,0,1066
2019,22,192,11893
2019,22,1348,77225
2019,22,26,1103
2019,22,2,699
2019,22,281,30633
2019,22,39,2465
2019,22,17,3317
2019,22,83,11208
2019,22,31,6160
2019,22,1155,49520
2019,22,119,12428
2019,22,37,4020
2019,22,439,32679
2019,22,140,20228
2019,22,102,4753
2019,22,314,16254
2019,22,4,1584
2019,22,51,7535
2019,22,105,7675
2019,22,80,8788
2019,22,8,1779
2019,22,746,32704
2019,22,174,15605
2019,22,513,55873
2019,22,707,100079
2019,22,37,3382
2019,22,64,9402
2019,22,35,5272
2019,22,319,34170
2019,22,474,49761
2019,22,6,3469
2019,22,184,14683
2019,22,0,0
2019,22,49,4845
2019,22,442,19918
2019,22,426,17480
2019,22,50,5065
2019,22,1407,96769
2019,22,23,3849
2019,22,31,5938
2019,22,245,20271
2019,22,3,2077
2019,22,159,2404
2019,22,0,962
2019,22,1526,89631
2019,23,472,39987
2019,23,26,4039
2019,23,268,13635
2019,23,25,1563
2019,23,579,37777
2019,23,864,40355
2019,23,0,408
2019,23,0,1318
2019,23,232,13507
2019,23,1090,77864
2019,23,30,1258
2019,23,1,364
2019,23,243,29955
2019,23,26,2585
2019,23,11,3451
2019,23,88,10961
2019,23,21,6131
2019,23,1006,48240
2019,23,107,12691
2019,23,33,4442
2019,23,466,46351
2019,23,144,23017
2019,23,98,5529
2019,23,224,15903
2019,23,6,1748
2019,23,45,5992
2019,23,82,7501
2019,23,95,9416
2019,23,15,1609
2019,23,631,31805
2019,23,134,14759
2019,23,455,56906
2019,23,587,93983
2019,23,45,3208
2019,23,88,11366
2019,23,21,4237
2019,23,260,35320
2019,23,391,49035
2019,23,2,3780
2019,23,143,13290
2019,23,106,15888
2019,23,33,5028
2019,23,474,21463
2019,23,369,17466
2019,23,46,5067
2019,23,1199,86374
2019,23,23,4231
2019,23,25,7953
2019,23,209,20138
2019,23,0,2160
2019,23,122,2464
2019,23,2,935
2019,23,1686,98523
2019,24,387,38300
2019,24,42,4015
2019,24,132,10533
2019,24,20,1725
2019,24,570,39331
2019,24,701,39999
2019,24,0,439
2019,24,1,1312
2019,24,186,13159
2019,24,957,71988
2019,24,22,1396
2019,24,0,256
2019,24,272,38019
2019,24,31,2764
2019,24,13,3678
2019,24,84,10387
2019,24,22,6115
2019,24,880,48377
2019,24,91,12909
2019,24,17,4592
2019,24,394,45919
2019,24,128,22074
2019,24,69,5782
2019,24,207,13363
2019,24,0,1718
2019,24,35,5419
2019,24,87,7933
2019,24,83,8889
2019,24,7,1602
2019,24,653,32113
2019,24,135,16429
2019,24,384,57401
2019,24,536,94377
2019,24,12,3301
2019,24,60,8982
2019,24,45,5152
2019,24,243,35500
2019,24,321,46864
2019,24,1,3658
2019,24,140,13677
2019,24,62,15718
2019,24,29,4826
2019,24,461,20432
2019,24,315,18596
2019,24,49,4950
2019,24,1089,88780
2019,24,13,3792
2019,24,30,6156
2019,24,198,19652
2019,24,2,2276
2019,24,161,2690
2019,24,0,654
2019,24,1658,98405
2019,25,364,36139
2019,25,53,3831
2019,25,124,10224
2019,25,10,1595
2019,25,474,37931
2019,25,589,39515
2019,25,0,378
2019,25,0,1185
2019,25,122,2649
2019,25,816,74486
2019,25,32,1491
2019,25,0,230
2019,25,219,38208
2019,25,22,2693
2019,25,7,3571
2019,25,66,10306
2019,25,31,6199
2019,25,857,48036
2019,25,81,13216
2019,25,1,3905
2019,25,381,46135
2019,25,84,19722
2019,25,76,5240
2019,25,182,15097
2019,25,1,1676
2019,25,24,5732
2019,25,84,8161
2019,25,64,9049
2019,25,12,1560
2019,25,573,32180
2019,25,114,17137
2019,25,411,56357
2019,25,506,95512
2019,25,25,3284
2019,25,67,10688
2019,25,31,5583
2019,25,238,33875
2019,25,327,47362
2019,25,4,3725
2019,25,103,13483
2019,25,66,15311
2019,25,13,4540
2019,25,407,20435
2019,25,276,17968
2019,25,41,4980
2019,25,1020,87810
2019,25,10,3843
2019,25,37,6228
2019,25,171,19300
2019,25,2,2139
2019,25,166,2827
2019,25,1,946
2019,25,1250,89667
2019,26,292,36141
2019,26,58,4453
2019,26,124,10433
2019,26,10,1694
2019,26,465,37978
2019,26,543,39651
2019,26,0,177
2019,26,0,1214
2019,26,178,13430
2019,26,803,74230
2019,26,21,1403
2019,26,0,237
2019,26,238,31379
2019,26,24,2282
2019,26,12,3879
2019,26,58,10413
2019,26,27,6105
2019,26,866,47168
2019,26,84,14928
2019,26,8,4032
2019,26,382,45514
2019,26,89,16130
2019,26,68,5464
2019,26,162,14570
2019,26,2,1509
2019,26,21,5893
2019,26,72,8035
2019,26,59,8040
2019,26,11,1590
2019,26,572,32053
2019,26,62,14481
2019,26,420,60654
2019,26,442,95867
2019,26,11,3329
2019,26,48,10696
2019,26,16,4956
2019,26,193,33477
2019,26,266,45849
2019,26,5,3325
2019,26,96,12436
2019,26,70,15793
2019,26,11,4661
2019,26,300,15471
2019,26,284,18250
2019,26,26,5095
2019,26,851,82261
2019,26,7,3826
2019,26,35,5905
2019,26,151,19481
2019,26,1,2440
2019,26,122,2841
2019,26,4,922
2019,26,1280,89425
2019,27,237,34144
2019,27,70,4434
2019,27,67,7974
2019,27,8,1300
2019,27,329,32753
2019,27,357,34200
2019,27,0,245
2019,27,0,1091
2019,27,121,10767
2019,27,700,69170
2019,27,18,1353
2019,27,0,238
2019,27,195,29291
2019,27,23,1783
2019,27,8,3182
2019,27,43,10187
2019,27,52,5947
2019,27,751,44461
2019,27,91,15047
2019,27,4,2541
2019,27,308,39793
2019,27,66,18367
2019,27,54,4262
2019,27,148,14626
2019,27,0,1479
2019,27,28,5548
2019,27,75,7455
2019,27,45,8484
2019,27,5,1090
2019,27,569,31650
2019,27,90,15906
2019,27,395,58319
2019,27,381,91089
2019,27,15,3393
2019,27,53,8926
2019,27,22,5188
2019,27,186,33207
2019,27,223,45759
2019,27,1,3251
2019,27,93,12738
2019,27,49,13595
2019,27,12,3427
2019,27,328,18187
2019,27,258,16274
2019,27,32,4863
2019,27,780,84127
2019,27,19,3519
2019,27,26,5268
2019,27,155,17758
2019,27,4,1935
2019,27,83,2338
2019,27,3,920
2019,27,1081,87298
2019,28,272,37903
2019,28,64,4669
2019,28,106,9488
2019,28,4,1468
2019,28,343,38118
2019,28,387,40321
2019,28,0,250
2019,28,0,1363
2019,28,149,12910
2019,28,679,72759
2019,28,20,1567
2019,28,0,299
2019,28,195,33962
2019,28,7,2551
2019,28,15,3826
2019,28,42,10711
2019,28,16,6263
2019,28,780,44567
2019,28,89,15932
2019,28,6,4077
2019,28,293,46052
2019,28,81,21568
2019,28,61,5838
2019,28,138,15306
2019,28,3,1757
2019,28,33,6133
2019,28,61,7836
2019,28,44,9022
2019,28,6,1459
2019,28,529,32696
2019,28,104,17784
2019,28,374,61700
2019,28,330,95622
2019,28,12,3486
2019,28,57,10149
2019,28,22,6083
2019,28,164,34699
2019,28,233,48268
2019,28,2,3956
2019,28,77,12500
2019,28,56,11112
2019,28,25,5080
2019,28,254,15531
2019,28,217,18122
2019,28,26,4967
2019,28,745,82700
2019,28,13,3674
2019,28,16,6166
2019,28,144,20449
2019,28,3,2542
2019,28,93,1620
2019,28,2,925
2019,28,951,89418
2019,29,287,36395
2019,29,52,4370
2019,29,83,9740
2019,29,13,1974
2019,29,344,37730
2019,29,399,39902
2019,29,0,243
2019,29,0,1305
2019,29,145,13000
2019,29,632,70506
2019,29,9,1131
2019,29,0,271
2019,29,197,37936
2019,29,14,2604
2019,29,9,3777
2019,29,70,10588
2019,29,27,6035
2019,29,739,45199
2019,29,69,15383
2019,29,10,3955
2019,29,297,44231
2019,29,47,18793
2019,29,54,5737
2019,29,136,15259
2019,29,0,1637
2019,29,28,5847
2019,29,77,7846
2019,29,50,8739
2019,29,9,1082
2019,29,466,32391
2019,29,100,17476
2019,29,297,60208
2019,29,303,95072
2019,29,7,4248
2019,29,63,10109
2019,29,23,6046
2019,29,128,34635
2019,29,215,48713
2019,29,2,3945
2019,29,84,13365
2019,29,61,16570
2019,29,20,4894
2019,29,281,20791
2019,29,234,17809
2019,29,21,4894
2019,29,701,80556
2019,29,10,3773
2019,29,30,6763
2019,29,154,18549
2019,29,0,2456
2019,29,123,2582
2019,29,2,906
2019,29,929,87226
2019,30,292,36212
2019,30,68,4329
2019,30,34,8188
2019,30,11,1755
2019,30,345,38376
2019,30,338,40036
2019,30,0,333
2019,30,0,1270
2019,30,125,13140
2019,30,726,73942
2019,30,15,1137
2019,30,0,107
2019,30,193,33365
2019,30,6,2261
2019,30,7,3400
2019,30,47,10666
2019,30,24,5967
2019,30,724,43851
2019,30,81,15969
2019,30,6,3198
2019,30,257,44053
2019,30,73,20550
2019,30,81,5513
2019,30,128,13493
2019,30,1,1614
2019,30,25,6109
2019,30,77,7422
2019,30,35,8631
2019,30,1,1379
2019,30,430,32392
2019,30,86,15210
2019,30,298,58401
2019,30,314,93510
2019,30,13,3367
2019,30,54,10036
2019,30,16,5124
2019,30,122,33640
2019,30,239,47897
2019,30,0,3616
2019,30,71,12770
2019,30,54,17037
2019,30,25,4836
2019,30,317,20060
2019,30,239,17782
2019,30,27,4855
2019,30,655,81794
2019,30,13,3772
2019,30,12,6620
2019,30,113,17682
2019,30,1,2422
2019,30,34,1829
2019,30,1,616
2019,30,863,85408
2019,31,316,36183
2019,31,91,5218
2019,31,41,8382
2019,31,10,1435
2019,31,315,37742
2019,31,374,40607
2019,31,0,368
2019,31,0,1356
2019,31,126,12880
2019,31,705,72953
2019,31,9,1150
2019,31,0,66
2019,31,187,32997
2019,31,10,2358
2019,31,14,3425
2019,31,48,10445
2019,31,14,5899
2019,31,721,43875
2019,31,53,15373
2019,31,4,2448
2019,31,256,44249
2019,31,57,18208
2019,31,77,5513
2019,31,146,14978
2019,31,0,1723
2019,31,21,5838
2019,31,62,8063
2019,31,34,8748
2019,31,4,1578
2019,31,446,32476
2019,31,91,17904
2019,31,296,59628
2019,31,319,92440
2019,31,31,3303
2019,31,44,10277
2019,31,23,5313
2019,31,125,33577
2019,31,220,46313
2019,31,1,3905
2019,31,81,12736
2019,31,64,16884
2019,31,37,5867
2019,31,281,21000
2019,31,207,19043
2019,31,37,4828
2019,31,633,80500
2019,31,7,3791
2019,31,21,6580
2019,31,96,17527
2019,31,0,2315
2019,31,84,1981
2019,31,1,567
2019,31,973,84714
2019,32,288,37097
2019,32,55,5203
2019,32,211,14581
2019,32,8,1771
2019,32,370,37140
2019,32,361,41053
2019,32,0,401
2019,32,0,1174
2019,32,29,10569
2019,32,782,74562
2019,32,10,1281
2019,32,0,74
2019,32,191,32774
2019,32,11,2279
2019,32,9,3469
2019,32,48,10721
2019,32,13,6050
2019,32,804,46471
2019,32,71,15118
2019,32,8,4071
2019,32,276,43949
2019,32,61,17847
2019,32,70,5942
2019,32,152,13605
2019,32,2,1744
2019,32,25,5885
2019,32,68,8216
2019,32,35,8693
2019,32,8,1334
2019,32,445,31500
2019,32,79,17927
2019,32,317,54431
2019,32,302,92732
2019,32,19,2082
2019,32,51,10026
2019,32,19,5164
2019,32,123,33749
2019,32,206,47231
2019,32,0,3057
2019,32,90,12624
2019,32,55,16389
2019,32,47,6041
2019,32,253,21374
2019,32,223,18445
2019,32,18,4539
2019,32,646,83150
2019,32,9,3776
2019,32,26,7099
2019,32,82,17723
2019,32,2,2714
2019,32,118,2605
2019,32,1,586
2019,32,906,83817
2019,33,411,38425
2019,33,77,5226
2019,33,266,15660
2019,33,16,1859
2019,33,311,38076
2019,33,457,40502
2019,33,3,895
2019,33,0,1335
2019,33,140,13259
2019,33,1210,78966
2019,33,5,1096
2019,33,0,60
2019,33,161,33800
2019,33,9,2553
2019,33,9,3896
2019,33,43,11100
2019,33,29,6156
2019,33,858,47737
2019,33,65,15017
2019,33,4,4040
2019,33,230,43418
2019,33,68,19102
2019,33,75,5446
2019,33,160,14399
2019,33,1,2208
2019,33,22,5890
2019,33,74,8224
2019,33,34,8409
2019,33,8,1477
2019,33,493,31958
2019,33,110,18862
2019,33,279,57181
2019,33,333,94615
2019,33,20,3281
2019,33,54,10048
2019,33,27,5924
2019,33,123,33525
2019,33,215,45564
2019,33,3,3327
2019,33,64,12936
2019,33,56,17588
2019,33,38,5863
2019,33,198,22518
2019,33,194,18292
2019,33,11,3152
2019,33,697,86086
2019,33,3,3981
2019,33,27,6519
2019,33,92,17621
2019,33,5,2862
2019,33,77,2360
2019,33,2,542
2019,33,1063,92270
2019,34,530,37607
2019,34,64,5334
2019,34,218,13766
2019,34,27,2330
2019,34,310,39595
2019,34,550,39934
2019,34,7,1248
2019,34,0,1008
2019,34,130,13037
2019,34,1454,78089
2019,34,21,1621
2019,34,0,70
2019,34,150,32899
2019,34,8,2899
2019,34,8,4460
2019,34,53,11422
2019,34,36,6604
2019,34,1150,48410
2019,34,97,15080
2019,34,5,4087
2019,34,258,43456
2019,34,69,19097
2019,34,67,5296
2019,34,266,16835
2019,34,5,2719
2019,34,26,5895
2019,34,113,8274
2019,34,26,9079
2019,34,5,1464
2019,34,497,31732
2019,34,173,21958
2019,34,278,56453
2019,34,378,94866
2019,34,25,3501
2019,34,51,10798
2019,34,29,6318
2019,34,138,33836
2019,34,230,46867
2019,34,5,3980
2019,34,85,12682
2019,34,52,11095
2019,34,39,7299
2019,34,298,23482
2019,34,208,19017
2019,34,15,3004
2019,34,821,87808
2019,34,17,4538
2019,34,5,3141
2019,34,76,17028
2019,34,2,2714
2019,34,118,2309
2019,34,2,559
2019,34,808,83163
2019,35,609,38200
2019,35,127,5382
2019,35,273,15770
2019,35,26,2284
2019,35,413,40925
2019,35,793,40085
2019,35,9,1982
2019,35,0,1166
2019,35,153,13598
2019,35,1475,77391
2019,35,25,1325
2019,35,0,66
2019,35,192,37652
2019,35,17,3279
2019,35,17,5448
2019,35,89,11472
2019,35,49,6496
2019,35,1543,48765
2019,35,47,14474
2019,35,7,4267
2019,35,312,44287
2019,35,88,17900
2019,35,62,6411
2019,35,309,17148
2019,35,6,2822
2019,35,23,5745
2019,35,116,7959
2019,35,39,9010
2019,35,2,1796
2019,35,453,31174
2019,35,167,18795
2019,35,282,55187
2019,35,487,95116
2019,35,17,3373
2019,35,68,10436
2019,35,39,6045
2019,35,156,33828
2019,35,238,48673
2019,35,4,4223
2019,35,79,11179
2019,35,85,17148
2019,35,50,7288
2019,35,450,24437
2019,35,254,19437
2019,35,14,3245
2019,35,905,92507
2019,35,4,4513
2019,35,7,4459
2019,35,113,18042
2019,35,4,2660
2019,35,121,2800
2019,35,0,524
2019,35,943,85989
2019,36,690,38097
2019,36,146,5550
2019,36,294,14764
2019,36,28,2445
2019,36,385,37765
2019,36,773,36052
2019,36,35,2442
2019,36,0,922
2019,36,122,11844
2019,36,1624,77621
2019,36,32,1205
2019,36,0,60
2019,36,243,31236
2019,36,16,2354
2019,36,17,4594
2019,36,105,11524
2019,36,60,6403
2019,36,1626,49621
2019,36,64,13859
2019,36,2,3067
2019,36,326,41654
2019,36,186,21773
2019,36,57,5390
2019,36,339,17941
2019,36,12,2472
2019,36,25,5893
2019,36,74,6816
2019,36,52,8938
2019,36,3,1448
2019,36,443,31562
2019,36,213,21299
2019,36,302,55985
2019,36,637,97638
2019,36,30,3474
2019,36,78,9965
2019,36,37,5979
2019,36,154,33728
2019,36,437,63599
2019,36,8,4254
2019,36,105,10040
2019,36,105,15260
2019,36,67,6247
2019,36,451,23639
2019,36,314,18763
2019,36,20,3219
2019,36,989,92089
2019,36,8,4611
2019,36,15,3932
2019,36,133,18166
2019,36,2,2263
2019,36,133,2838
2019,36,6,588
2019,36,1004,91207
2019,37,688,38206
2019,37,145,5496
2019,37,253,16091
2019,37,32,2971
2019,37,480,42910
2019,37,917,39702
2019,37,67,2674
2019,37,0,1375
2019,37,227,14811
2019,37,1556,81042
2019,37,32,1588
2019,37,0,60
2019,37,360,34781
2019,37,17,3266
2019,37,7,5906
2019,37,105,11926
2019,37,59,6999
2019,37,1602,53154
2019,37,83,14091
2019,37,11,4615
2019,37,380,46543
2019,37,230,23747
2019,37,116,7650
2019,37,308,16037
2019,37,25,3308
2019,37,42,6051
2019,37,123,8765
2019,37,34,8978
2019,37,1,1622
2019,37,589,33778
2019,37,180,21672
2019,37,415,58142
2019,37,697,103421
2019,37,31,3406
2019,37,101,11637
2019,37,50,6464
2019,37,171,33949
2019,37,414,53638
2019,37,5,5277
2019,37,127,9418
2019,37,94,17105
2019,37,49,7186
2019,37,549,25594
2019,37,305,19893
2019,37,17,3251
2019,37,1264,98795
2019,37,13,4728
2019,37,21,4429
2019,37,239,21967
2019,37,5,2556
2019,37,112,1879
2019,37,1,640
2019,37,1317,97438
2019,38,616,36991
2019,38,117,5328
2019,38,300,16001
2019,38,33,3125
2019,38,480,42066
2019,38,918,39779
2019,38,46,2668
2019,38,0,1220
2019,38,199,14458
2019,38,1559,79373
2019,38,40,1436
2019,38,0,502
2019,38,331,41104
2019,38,28,3385
2019,38,21,5683
2019,38,93,11871
2019,38,92,7323
2019,38,1703,53142
2019,38,104,14684
2019,38,16,4803
2019,38,433,47609
2019,38,208,23214
2019,38,169,6513
2019,38,319,17619
2019,38,14,2680
2019,38,47,5834
2019,38,114,8895
2019,38,35,8953
2019,38,0,1729
2019,38,684,34291
2019,38,175,21276
2019,38,502,58824
2019,38,868,100533
2019,38,27,4158
2019,38,86,10769
2019,38,65,6012
2019,38,251,35471
2019,38,422,51409
2019,38,14,5973
2019,38,171,9187
2019,38,49,7711
